?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-0015

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-0015
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Nuernberg_Berlin ( Nuernberg Berlin ) 1 1.80885 UNLIMITED
  Muenchen_Duesseldorf ( Muenchen Duesseldorf ) 1 0.037036 UNLIMITED
  Hannover_Berlin ( Hannover Berlin ) 1 24.478419 UNLIMITED
  Koeln_Hannover ( Koeln Hannover ) 1 1.215744 UNLIMITED
  Bremen_Leipzig ( Bremen Leipzig ) 1 3.673417 UNLIMITED
  Norden_Koeln ( Norden Koeln ) 1 0.001141 UNLIMITED
  Berlin_Hannover ( Berlin Hannover ) 1 8.722 UNLIMITED
  Norden_Frankfurt ( Norden Frankfurt ) 1 0.25922 UNLIMITED
  Karlsruhe_Dortmund ( Karlsruhe Dortmund ) 1 0.001623 UNLIMITED
  Nuernberg_Stuttgart ( Nuernberg Stuttgart ) 1 0.003706 UNLIMITED
  Karlsruhe_Bremen ( Karlsruhe Bremen ) 1 0.000445 UNLIMITED
  Dortmund_Ulm ( Dortmund Ulm ) 1 0.003815 UNLIMITED
  Karlsruhe_Hamburg ( Karlsruhe Hamburg ) 1 0.000769 UNLIMITED
  Stuttgart_Koeln ( Stuttgart Koeln ) 1 3.282444 UNLIMITED
  Koeln_Nuernberg ( Koeln Nuernberg ) 1 0.158613 UNLIMITED
  Nuernberg_Hannover ( Nuernberg Hannover ) 1 0.189917 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 14.415417 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 48.555578 UNLIMITED
  Leipzig_Frankfurt ( Leipzig Frankfurt ) 1 507.352735 UNLIMITED
  Essen_Duesseldorf ( Essen Duesseldorf ) 1 0.000032 UNLIMITED
  Hamburg_Mannheim ( Hamburg Mannheim ) 1 0.000929 UNLIMITED
  Mannheim_Hannover ( Mannheim Hannover ) 1 0.100472 UNLIMITED
  Essen_Hamburg ( Essen Hamburg ) 1 0.013148 UNLIMITED
  Koeln_Bremen ( Koeln Bremen ) 1 0.92255 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 0.000796 UNLIMITED
  Muenchen_Berlin ( Muenchen Berlin ) 1 5.837475 UNLIMITED
  Dortmund_Muenchen ( Dortmund Muenchen ) 1 33.595801 UNLIMITED
  Duesseldorf_Hannover ( Duesseldorf Hannover ) 1 0.152982 UNLIMITED
  Karlsruhe_Stuttgart ( Karlsruhe Stuttgart ) 1 0.772702 UNLIMITED
  Mannheim_Hamburg ( Mannheim Hamburg ) 1 0.023252 UNLIMITED
  Muenchen_Leipzig ( Muenchen Leipzig ) 1 9.582046 UNLIMITED
  Duesseldorf_Koeln ( Duesseldorf Koeln ) 1 0.001397 UNLIMITED
  Stuttgart_Hamburg ( Stuttgart Hamburg ) 1 3.341192 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 0.12879 UNLIMITED
  Leipzig_Mannheim ( Leipzig Mannheim ) 1 0.058148 UNLIMITED
  Karlsruhe_Frankfurt ( Karlsruhe Frankfurt ) 1 18.022113 UNLIMITED
  Hannover_Ulm ( Hannover Ulm ) 1 0.212273 UNLIMITED
  Berlin_Koeln ( Berlin Koeln ) 1 1.611881 UNLIMITED
  Berlin_Duesseldorf ( Berlin Duesseldorf ) 1 0.000275 UNLIMITED
  Nuernberg_Koeln ( Nuernberg Koeln ) 1 0.43541 UNLIMITED
  Leipzig_Essen ( Leipzig Essen ) 1 0.622525 UNLIMITED
  Nuernberg_Essen ( Nuernberg Essen ) 1 0.001975 UNLIMITED
  Frankfurt_Koeln ( Frankfurt Koeln ) 1 104.413956 UNLIMITED
  Essen_Muenchen ( Essen Muenchen ) 1 1.136774 UNLIMITED
  Mannheim_Frankfurt ( Mannheim Frankfurt ) 1 88.269777 UNLIMITED
  Leipzig_Duesseldorf ( Leipzig Duesseldorf ) 1 0.001376 UNLIMITED
  Muenchen_Karlsruhe ( Muenchen Karlsruhe ) 1 1.532841 UNLIMITED
  Bremen_Frankfurt ( Bremen Frankfurt ) 1 95.382571 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.035942 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 40.929199 UNLIMITED
  Ulm_Bremen ( Ulm Bremen ) 1 0.000083 UNLIMITED
  Nuernberg_Frankfurt ( Nuernberg Frankfurt ) 1 104.47919 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 0.001697 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.349227 UNLIMITED
  Mannheim_Bremen ( Mannheim Bremen ) 1 0.001267 UNLIMITED
  Hannover_Frankfurt ( Hannover Frankfurt ) 1 210.277853 UNLIMITED
  Duesseldorf_Stuttgart ( Duesseldorf Stuttgart ) 1 1.038352 UNLIMITED
  Stuttgart_Bremen ( Stuttgart Bremen ) 1 0.938156 UNLIMITED
  Essen_Nuernberg ( Essen Nuernberg ) 1 0.005065 UNLIMITED
  Stuttgart_Dortmund ( Stuttgart Dortmund ) 1 1.272607 UNLIMITED
  Koeln_Mannheim ( Koeln Mannheim ) 1 0.060874 UNLIMITED
  Hamburg_Nuernberg ( Hamburg Nuernberg ) 1 0.002198 UNLIMITED
  Ulm_Frankfurt ( Ulm Frankfurt ) 1 1.935802 UNLIMITED
  Bremen_Norden ( Bremen Norden ) 1 0.025352 UNLIMITED
  Berlin_Essen ( Berlin Essen ) 1 0.099587 UNLIMITED
  Leipzig_Berlin ( Leipzig Berlin ) 1 10.834705 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.276049 UNLIMITED
  Leipzig_Koeln ( Leipzig Koeln ) 1 5.301107 UNLIMITED
  Karlsruhe_Ulm ( Karlsruhe Ulm ) 1 0.000019 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 169.53163 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.002115 UNLIMITED
  Koeln_Leipzig ( Koeln Leipzig ) 1 7.335972 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 0.001801 UNLIMITED
  Dortmund_Essen ( Dortmund Essen ) 1 0.073166 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 1.086575 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 4.593428 UNLIMITED
  Essen_Stuttgart ( Essen Stuttgart ) 1 0.001033 UNLIMITED
  Bremen_Koeln ( Bremen Koeln ) 1 4.731844 UNLIMITED
  Muenchen_Bremen ( Muenchen Bremen ) 1 8.904131 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 2.406929 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 3.382443 UNLIMITED
  Koeln_Muenchen ( Koeln Muenchen ) 1 0.754783 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 0.277443 UNLIMITED
  Frankfurt_Leipzig ( Frankfurt Leipzig ) 1 212.665543 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 25.898372 UNLIMITED
  Muenchen_Dortmund ( Muenchen Dortmund ) 1 4.267068 UNLIMITED
  Ulm_Hannover ( Ulm Hannover ) 1 0.000006 UNLIMITED
  Berlin_Norden ( Berlin Norden ) 1 0.000063 UNLIMITED
  Stuttgart_Essen ( Stuttgart Essen ) 1 0.113568 UNLIMITED
  Hamburg_Muenchen ( Hamburg Muenchen ) 1 3.978523 UNLIMITED
  Dortmund_Berlin ( Dortmund Berlin ) 1 0.445954 UNLIMITED
  Hamburg_Leipzig ( Hamburg Leipzig ) 1 9.375347 UNLIMITED
  Nuernberg_Dortmund ( Nuernberg Dortmund ) 1 0.037996 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.022897 UNLIMITED
  Dortmund_Frankfurt ( Dortmund Frankfurt ) 1 125.042588 UNLIMITED
  Hamburg_Berlin ( Hamburg Berlin ) 1 0.436868 UNLIMITED
  Stuttgart_Norden ( Stuttgart Norden ) 1 0.000587 UNLIMITED
  Stuttgart_Karlsruhe ( Stuttgart Karlsruhe ) 1 0.755813 UNLIMITED
  Norden_Mannheim ( Norden Mannheim ) 1 0.000007 UNLIMITED
  Essen_Bremen ( Essen Bremen ) 1 0.172334 UNLIMITED
  Stuttgart_Duesseldorf ( Stuttgart Duesseldorf ) 1 0.002714 UNLIMITED
  Ulm_Dortmund ( Ulm Dortmund ) 1 0.000113 UNLIMITED
  Frankfurt_Essen ( Frankfurt Essen ) 1 22.465406 UNLIMITED
  Bremen_Dortmund ( Bremen Dortmund ) 1 0.152409 UNLIMITED
  Muenchen_Koeln ( Muenchen Koeln ) 1 7.930224 UNLIMITED
  Leipzig_Dortmund ( Leipzig Dortmund ) 1 0.805897 UNLIMITED
  Hamburg_Norden ( Hamburg Norden ) 1 0.000082 UNLIMITED
  Ulm_Mannheim ( Ulm Mannheim ) 1 0.000016 UNLIMITED
  Mannheim_Leipzig ( Mannheim Leipzig ) 1 3.104465 UNLIMITED
  Ulm_Koeln ( Ulm Koeln ) 1 0.000968 UNLIMITED
  Dortmund_Duesseldorf ( Dortmund Duesseldorf ) 1 0.001056 UNLIMITED
  Dortmund_Hamburg ( Dortmund Hamburg ) 1 46.581545 UNLIMITED
  Norden_Bremen ( Norden Bremen ) 1 0.026986 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 0.001264 UNLIMITED
  Karlsruhe_Berlin ( Karlsruhe Berlin ) 1 0.065741 UNLIMITED
  Hamburg_Bremen ( Hamburg Bremen ) 1 0.118868 UNLIMITED
  Muenchen_Ulm ( Muenchen Ulm ) 1 0.005347 UNLIMITED
  Nuernberg_Duesseldorf ( Nuernberg Duesseldorf ) 1 0.000004 UNLIMITED
  Muenchen_Essen ( Muenchen Essen ) 1 0.181308 UNLIMITED
  Hamburg_Duesseldorf ( Hamburg Duesseldorf ) 1 0.000074 UNLIMITED
  Mannheim_Nuernberg ( Mannheim Nuernberg ) 1 0.002408 UNLIMITED
  Ulm_Stuttgart ( Ulm Stuttgart ) 1 0.000059 UNLIMITED
  Nuernberg_Leipzig ( Nuernberg Leipzig ) 1 31.817019 UNLIMITED
  Hannover_Duesseldorf ( Hannover Duesseldorf ) 1 0.169799 UNLIMITED
  Mannheim_Dortmund ( Mannheim Dortmund ) 1 0.007905 UNLIMITED
  Duesseldorf_Karlsruhe ( Duesseldorf Karlsruhe ) 1 0.000465 UNLIMITED
  Mannheim_Essen ( Mannheim Essen ) 1 0.000849 UNLIMITED
  Hannover_Dortmund ( Hannover Dortmund ) 1 17.570833 UNLIMITED
  Nuernberg_Mannheim ( Nuernberg Mannheim ) 1 0.004303 UNLIMITED
  Karlsruhe_Hannover ( Karlsruhe Hannover ) 1 0.013127 UNLIMITED
  Koeln_Berlin ( Koeln Berlin ) 1 1.140503 UNLIMITED
  Stuttgart_Ulm ( Stuttgart Ulm ) 1 0.001757 UNLIMITED
  Berlin_Stuttgart ( Berlin Stuttgart ) 1 0.263389 UNLIMITED
  Karlsruhe_Mannheim ( Karlsruhe Mannheim ) 1 0.053435 UNLIMITED
  Nuernberg_Hamburg ( Nuernberg Hamburg ) 1 0.001328 UNLIMITED
  Hannover_Hamburg ( Hannover Hamburg ) 1 6.811265 UNLIMITED
  Mannheim_Stuttgart ( Mannheim Stuttgart ) 1 32.364681 UNLIMITED
  Duesseldorf_Hamburg ( Duesseldorf Hamburg ) 1 0.001344 UNLIMITED
  Hamburg_Karlsruhe ( Hamburg Karlsruhe ) 1 0.069171 UNLIMITED
  Essen_Frankfurt ( Essen Frankfurt ) 1 31.925267 UNLIMITED
  Norden_Leipzig ( Norden Leipzig ) 1 0.067986 UNLIMITED
  Stuttgart_Muenchen ( Stuttgart Muenchen ) 1 1.425641 UNLIMITED
  Bremen_Stuttgart ( Bremen Stuttgart ) 1 0.005665 UNLIMITED
  Mannheim_Karlsruhe ( Mannheim Karlsruhe ) 1 0.425595 UNLIMITED
  Norden_Nuernberg ( Norden Nuernberg ) 1 0.000046 UNLIMITED
  Duesseldorf_Frankfurt ( Duesseldorf Frankfurt ) 1 4.839815 UNLIMITED
  Frankfurt_Berlin ( Frankfurt Berlin ) 1 71.096438 UNLIMITED
  Dortmund_Stuttgart ( Dortmund Stuttgart ) 1 0.003219 UNLIMITED
  Mannheim_Berlin ( Mannheim Berlin ) 1 0.020217 UNLIMITED
  Norden_Muenchen ( Norden Muenchen ) 1 0.00294 UNLIMITED
  Hamburg_Hannover ( Hamburg Hannover ) 1 9.040657 UNLIMITED
  Koeln_Karlsruhe ( Koeln Karlsruhe ) 1 5.026668 UNLIMITED
  Karlsruhe_Koeln ( Karlsruhe Koeln ) 1 0.009002 UNLIMITED
  Hannover_Stuttgart ( Hannover Stuttgart ) 1 0.663439 UNLIMITED
  Berlin_Leipzig ( Berlin Leipzig ) 1 41.426595 UNLIMITED
  Hannover_Koeln ( Hannover Koeln ) 1 23.287628 UNLIMITED
  Stuttgart_Frankfurt ( Stuttgart Frankfurt ) 1 66.387654 UNLIMITED
  Muenchen_Norden ( Muenchen Norden ) 1 0.00012 UNLIMITED
  Essen_Leipzig ( Essen Leipzig ) 1 10.258371 UNLIMITED
  Frankfurt_Hamburg ( Frankfurt Hamburg ) 1 92.119443 UNLIMITED
  Leipzig_Nuernberg ( Leipzig Nuernberg ) 1 0.180234 UNLIMITED
  Frankfurt_Hannover ( Frankfurt Hannover ) 1 85.915011 UNLIMITED
  Berlin_Mannheim ( Berlin Mannheim ) 1 0.026004 UNLIMITED
  Berlin_Nuernberg ( Berlin Nuernberg ) 1 0.611959 UNLIMITED
  Norden_Hamburg ( Norden Hamburg ) 1 0.000023 UNLIMITED
  Dortmund_Hannover ( Dortmund Hannover ) 1 6.469176 UNLIMITED
  Hamburg_Koeln ( Hamburg Koeln ) 1 5.331052 UNLIMITED
  Bremen_Ulm ( Bremen Ulm ) 1 0.000083 UNLIMITED
  Hannover_Leipzig ( Hannover Leipzig ) 1 35.019293 UNLIMITED
  Leipzig_Bremen ( Leipzig Bremen ) 1 4.863152 UNLIMITED
  Koeln_Duesseldorf ( Koeln Duesseldorf ) 1 0.002649 UNLIMITED
  Essen_Mannheim ( Essen Mannheim ) 1 0.00042 UNLIMITED
  Frankfurt_Dortmund ( Frankfurt Dortmund ) 1 60.663349 UNLIMITED
  Essen_Karlsruhe ( Essen Karlsruhe ) 1 0.025509 UNLIMITED
  Duesseldorf_Nuernberg ( Duesseldorf Nuernberg ) 1 0.002909 UNLIMITED
  Frankfurt_Ulm ( Frankfurt Ulm ) 1 0.369171 UNLIMITED
  Frankfurt_Mannheim ( Frankfurt Mannheim ) 1 11.238866 UNLIMITED
  Nuernberg_Bremen ( Nuernberg Bremen ) 1 0.133128 UNLIMITED
  Duesseldorf_Essen ( Duesseldorf Essen ) 1 0.004802 UNLIMITED
  Nuernberg_Ulm ( Nuernberg Ulm ) 1 0.000612 UNLIMITED
  Ulm_Karlsruhe ( Ulm Karlsruhe ) 1 0.000164 UNLIMITED
  Hannover_Norden ( Hannover Norden ) 1 0.068287 UNLIMITED
  Hannover_Bremen ( Hannover Bremen ) 1 4.563496 UNLIMITED
  Stuttgart_Mannheim ( Stuttgart Mannheim ) 1 8.541311 UNLIMITED
  Koeln_Ulm ( Koeln Ulm ) 1 0.024834 UNLIMITED
  Mannheim_Ulm ( Mannheim Ulm ) 1 0.0003 UNLIMITED
  Bremen_Essen ( Bremen Essen ) 1 0.022808 UNLIMITED
  Bremen_Mannheim ( Bremen Mannheim ) 1 0.031212 UNLIMITED
  Dortmund_Nuernberg ( Dortmund Nuernberg ) 1 0.098763 UNLIMITED
  Hamburg_Stuttgart ( Hamburg Stuttgart ) 1 0.001986 UNLIMITED
  Muenchen_Frankfurt ( Muenchen Frankfurt ) 1 73.905182 UNLIMITED
  Essen_Dortmund ( Essen Dortmund ) 1 0.043359 UNLIMITED
  Dortmund_Bremen ( Dortmund Bremen ) 1 0.971595 UNLIMITED
  Dortmund_Leipzig ( Dortmund Leipzig ) 1 24.655482 UNLIMITED
  Koeln_Frankfurt ( Koeln Frankfurt ) 1 238.742751 UNLIMITED
  Duesseldorf_Berlin ( Duesseldorf Berlin ) 1 0.029861 UNLIMITED
  Dortmund_Norden ( Dortmund Norden ) 1 0.000004 UNLIMITED
  Norden_Karlsruhe ( Norden Karlsruhe ) 1 0.000015 UNLIMITED
  Leipzig_Karlsruhe ( Leipzig Karlsruhe ) 1 1.254828 UNLIMITED
  Duesseldorf_Muenchen ( Duesseldorf Muenchen ) 1 0.052778 UNLIMITED
  Dortmund_Karlsruhe ( Dortmund Karlsruhe ) 1 1.060983 UNLIMITED
  Leipzig_Stuttgart ( Leipzig Stuttgart ) 1 0.293491 UNLIMITED
  Dortmund_Mannheim ( Dortmund Mannheim ) 1 0.008018 UNLIMITED
  Norden_Berlin ( Norden Berlin ) 1 0.000865 UNLIMITED
  Nuernberg_Karlsruhe ( Nuernberg Karlsruhe ) 1 0.055093 UNLIMITED
  Ulm_Leipzig ( Ulm Leipzig ) 1 0.035503 UNLIMITED
  Frankfurt_Bremen ( Frankfurt Bremen ) 1 59.570141 UNLIMITED
  Muenchen_Hannover ( Muenchen Hannover ) 1 4.659652 UNLIMITED
  Hamburg_Dortmund ( Hamburg Dortmund ) 1 0.929412 UNLIMITED
  Frankfurt_Stuttgart ( Frankfurt Stuttgart ) 1 20.247224 UNLIMITED
  Koeln_Stuttgart ( Koeln Stuttgart ) 1 71.573204 UNLIMITED
  Koeln_Essen ( Koeln Essen ) 1 0.228141 UNLIMITED
  Hamburg_Essen ( Hamburg Essen ) 1 0.002535 UNLIMITED
  Leipzig_Muenchen ( Leipzig Muenchen ) 1 55.519053 UNLIMITED
  Nuernberg_Muenchen ( Nuernberg Muenchen ) 1 10.910402 UNLIMITED
  Norden_Essen ( Norden Essen ) 1 0.000036 UNLIMITED
  Berlin_Ulm ( Berlin Ulm ) 1 0.000688 UNLIMITED
  Muenchen_Nuernberg ( Muenchen Nuernberg ) 1 0.776213 UNLIMITED
  Dortmund_Koeln ( Dortmund Koeln ) 1 1.064044 UNLIMITED
  Bremen_Duesseldorf ( Bremen Duesseldorf ) 1 0.000954 UNLIMITED
  Berlin_Karlsruhe ( Berlin Karlsruhe ) 1 0.464472 UNLIMITED
  Ulm_Berlin ( Ulm Berlin ) 1 0.000409 UNLIMITED
  Frankfurt_Duesseldorf ( Frankfurt Duesseldorf ) 1 6.175458 UNLIMITED
  Frankfurt_Norden ( Frankfurt Norden ) 1 0.68204 UNLIMITED
  Mannheim_Koeln ( Mannheim Koeln ) 1 0.293927 UNLIMITED
  Essen_Berlin ( Essen Berlin ) 1 0.055964 UNLIMITED
  Bremen_Karlsruhe ( Bremen Karlsruhe ) 1 0.04732 UNLIMITED
  Duesseldorf_Leipzig ( Duesseldorf Leipzig ) 1 0.372918 UNLIMITED
  Norden_Dortmund ( Norden Dortmund ) 1 0.000017 UNLIMITED
  Norden_Hannover ( Norden Hannover ) 1 0.107134 UNLIMITED
  Stuttgart_Berlin ( Stuttgart Berlin ) 1 18.359528 UNLIMITED
  Koeln_Hamburg ( Koeln Hamburg ) 1 21.521336 UNLIMITED
  Karlsruhe_Essen ( Karlsruhe Essen ) 1 0.000549 UNLIMITED
  Muenchen_Stuttgart ( Muenchen Stuttgart ) 1 0.234115 UNLIMITED
  Mannheim_Muenchen ( Mannheim Muenchen ) 1 0.229672 UNLIMITED
  Stuttgart_Hannover ( Stuttgart Hannover ) 1 26.024377 UNLIMITED
  Essen_Hannover ( Essen Hannover ) 1 1.92306 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
