?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany17-DFN-5min-20050215-0035

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20050215-0035
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany17
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Hannover ( 9.80 52.39 )
  Frankfurt ( 8.66 50.14 )
  Hamburg ( 10.08 53.55 )
  Norden ( 7.21 53.60 )
  Bremen ( 8.80 53.08 )
  Berlin ( 13.48 52.52 )
  Muenchen ( 11.55 48.15 )
  Ulm ( 9.99 48.40 )
  Nuernberg ( 11.08 49.45 )
  Stuttgart ( 9.12 48.73 )
  Karlsruhe ( 8.41 49.01 )
  Mannheim ( 8.49 49.49 )
  Essen ( 7.00 51.44 )
  Dortmund ( 7.48 51.51 )
  Duesseldorf ( 6.78 51.22 )
  Koeln ( 7.01 50.92 )
  Leipzig ( 12.38 51.34 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.248528 UNLIMITED
  Leipzig_Koeln ( Leipzig Koeln ) 1 5.492122 UNLIMITED
  Berlin_Frankfurt ( Berlin Frankfurt ) 1 166.182883 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.004093 UNLIMITED
  Koeln_Leipzig ( Koeln Leipzig ) 1 6.444164 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 0.000217 UNLIMITED
  Dortmund_Essen ( Dortmund Essen ) 1 0.064104 UNLIMITED
  Leipzig_Hamburg ( Leipzig Hamburg ) 1 1.445386 UNLIMITED
  Bremen_Muenchen ( Bremen Muenchen ) 1 5.030764 UNLIMITED
  Essen_Stuttgart ( Essen Stuttgart ) 1 0.000102 UNLIMITED
  Bremen_Koeln ( Bremen Koeln ) 1 0.531072 UNLIMITED
  Muenchen_Bremen ( Muenchen Bremen ) 1 7.535994 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 4.691081 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 2.790278 UNLIMITED
  Koeln_Muenchen ( Koeln Muenchen ) 1 0.568417 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 0.243125 UNLIMITED
  Frankfurt_Leipzig ( Frankfurt Leipzig ) 1 182.177332 UNLIMITED
  Hannover_Muenchen ( Hannover Muenchen ) 1 30.399256 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.004425 UNLIMITED
  Muenchen_Dortmund ( Muenchen Dortmund ) 1 2.628859 UNLIMITED
  Ulm_Hannover ( Ulm Hannover ) 1 0.000017 UNLIMITED
  Berlin_Norden ( Berlin Norden ) 1 0.000176 UNLIMITED
  Stuttgart_Essen ( Stuttgart Essen ) 1 0.16935 UNLIMITED
  Hamburg_Muenchen ( Hamburg Muenchen ) 1 3.801025 UNLIMITED
  Dortmund_Berlin ( Dortmund Berlin ) 1 0.952246 UNLIMITED
  Hamburg_Leipzig ( Hamburg Leipzig ) 1 8.142843 UNLIMITED
  Nuernberg_Dortmund ( Nuernberg Dortmund ) 1 0.022485 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.00521 UNLIMITED
  Dortmund_Frankfurt ( Dortmund Frankfurt ) 1 120.884701 UNLIMITED
  Hamburg_Berlin ( Hamburg Berlin ) 1 0.49901 UNLIMITED
  Stuttgart_Norden ( Stuttgart Norden ) 1 0.000102 UNLIMITED
  Stuttgart_Karlsruhe ( Stuttgart Karlsruhe ) 1 0.277684 UNLIMITED
  Nuernberg_Norden ( Nuernberg Norden ) 1 0.000013 UNLIMITED
  Essen_Bremen ( Essen Bremen ) 1 0.300144 UNLIMITED
  Stuttgart_Duesseldorf ( Stuttgart Duesseldorf ) 1 0.005572 UNLIMITED
  Frankfurt_Essen ( Frankfurt Essen ) 1 20.891529 UNLIMITED
  Bremen_Dortmund ( Bremen Dortmund ) 1 0.097738 UNLIMITED
  Muenchen_Koeln ( Muenchen Koeln ) 1 6.85813 UNLIMITED
  Leipzig_Dortmund ( Leipzig Dortmund ) 1 0.814394 UNLIMITED
  Hamburg_Norden ( Hamburg Norden ) 1 0.000061 UNLIMITED
  Ulm_Mannheim ( Ulm Mannheim ) 1 0.000001 UNLIMITED
  Mannheim_Leipzig ( Mannheim Leipzig ) 1 2.29839 UNLIMITED
  Ulm_Koeln ( Ulm Koeln ) 1 0.000717 UNLIMITED
  Dortmund_Duesseldorf ( Dortmund Duesseldorf ) 1 0.000024 UNLIMITED
  Dortmund_Hamburg ( Dortmund Hamburg ) 1 46.208565 UNLIMITED
  Norden_Bremen ( Norden Bremen ) 1 0.023129 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 0.003916 UNLIMITED
  Karlsruhe_Berlin ( Karlsruhe Berlin ) 1 0.04986 UNLIMITED
  Hamburg_Bremen ( Hamburg Bremen ) 1 0.113332 UNLIMITED
  Muenchen_Ulm ( Muenchen Ulm ) 1 0.00797 UNLIMITED
  Muenchen_Essen ( Muenchen Essen ) 1 0.236341 UNLIMITED
  Hamburg_Duesseldorf ( Hamburg Duesseldorf ) 1 0.000075 UNLIMITED
  Mannheim_Nuernberg ( Mannheim Nuernberg ) 1 0.001707 UNLIMITED
  Ulm_Stuttgart ( Ulm Stuttgart ) 1 0.001575 UNLIMITED
  Nuernberg_Leipzig ( Nuernberg Leipzig ) 1 28.092766 UNLIMITED
  Mannheim_Dortmund ( Mannheim Dortmund ) 1 0.000203 UNLIMITED
  Hannover_Duesseldorf ( Hannover Duesseldorf ) 1 0.103451 UNLIMITED
  Duesseldorf_Karlsruhe ( Duesseldorf Karlsruhe ) 1 0.000047 UNLIMITED
  Hannover_Dortmund ( Hannover Dortmund ) 1 17.745198 UNLIMITED
  Nuernberg_Mannheim ( Nuernberg Mannheim ) 1 0.006409 UNLIMITED
  Koeln_Berlin ( Koeln Berlin ) 1 0.620338 UNLIMITED
  Karlsruhe_Hannover ( Karlsruhe Hannover ) 1 0.017155 UNLIMITED
  Stuttgart_Ulm ( Stuttgart Ulm ) 1 0.00709 UNLIMITED
  Berlin_Stuttgart ( Berlin Stuttgart ) 1 0.274003 UNLIMITED
  Karlsruhe_Mannheim ( Karlsruhe Mannheim ) 1 0.004988 UNLIMITED
  Nuernberg_Hamburg ( Nuernberg Hamburg ) 1 0.023764 UNLIMITED
  Hannover_Hamburg ( Hannover Hamburg ) 1 6.273256 UNLIMITED
  Mannheim_Stuttgart ( Mannheim Stuttgart ) 1 22.790874 UNLIMITED
  Duesseldorf_Hamburg ( Duesseldorf Hamburg ) 1 0.000852 UNLIMITED
  Ulm_Essen ( Ulm Essen ) 1 0.006535 UNLIMITED
  Hamburg_Karlsruhe ( Hamburg Karlsruhe ) 1 0.016993 UNLIMITED
  Essen_Frankfurt ( Essen Frankfurt ) 1 25.066624 UNLIMITED
  Norden_Leipzig ( Norden Leipzig ) 1 0.069755 UNLIMITED
  Stuttgart_Muenchen ( Stuttgart Muenchen ) 1 1.303466 UNLIMITED
  Bremen_Stuttgart ( Bremen Stuttgart ) 1 0.034883 UNLIMITED
  Mannheim_Karlsruhe ( Mannheim Karlsruhe ) 1 0.388804 UNLIMITED
  Norden_Nuernberg ( Norden Nuernberg ) 1 0.000057 UNLIMITED
  Duesseldorf_Frankfurt ( Duesseldorf Frankfurt ) 1 4.060613 UNLIMITED
  Frankfurt_Berlin ( Frankfurt Berlin ) 1 67.880478 UNLIMITED
  Dortmund_Stuttgart ( Dortmund Stuttgart ) 1 0.001879 UNLIMITED
  Mannheim_Berlin ( Mannheim Berlin ) 1 0.011347 UNLIMITED
  Norden_Muenchen ( Norden Muenchen ) 1 0.104745 UNLIMITED
  Hamburg_Hannover ( Hamburg Hannover ) 1 8.966374 UNLIMITED
  Koeln_Karlsruhe ( Koeln Karlsruhe ) 1 5.026804 UNLIMITED
  Karlsruhe_Koeln ( Karlsruhe Koeln ) 1 0.040864 UNLIMITED
  Hannover_Stuttgart ( Hannover Stuttgart ) 1 0.680356 UNLIMITED
  Berlin_Leipzig ( Berlin Leipzig ) 1 41.957309 UNLIMITED
  Hannover_Koeln ( Hannover Koeln ) 1 15.568845 UNLIMITED
  Stuttgart_Frankfurt ( Stuttgart Frankfurt ) 1 53.599502 UNLIMITED
  Muenchen_Norden ( Muenchen Norden ) 1 0.002258 UNLIMITED
  Essen_Leipzig ( Essen Leipzig ) 1 12.250131 UNLIMITED
  Frankfurt_Hamburg ( Frankfurt Hamburg ) 1 54.628334 UNLIMITED
  Leipzig_Nuernberg ( Leipzig Nuernberg ) 1 0.197385 UNLIMITED
  Frankfurt_Hannover ( Frankfurt Hannover ) 1 77.088427 UNLIMITED
  Berlin_Mannheim ( Berlin Mannheim ) 1 0.010461 UNLIMITED
  Berlin_Nuernberg ( Berlin Nuernberg ) 1 0.368931 UNLIMITED
  Norden_Hamburg ( Norden Hamburg ) 1 0.000024 UNLIMITED
  Dortmund_Hannover ( Dortmund Hannover ) 1 6.469129 UNLIMITED
  Hamburg_Koeln ( Hamburg Koeln ) 1 5.019223 UNLIMITED
  Hannover_Leipzig ( Hannover Leipzig ) 1 28.390839 UNLIMITED
  Bremen_Ulm ( Bremen Ulm ) 1 0.00007 UNLIMITED
  Koeln_Duesseldorf ( Koeln Duesseldorf ) 1 0.006859 UNLIMITED
  Leipzig_Bremen ( Leipzig Bremen ) 1 1.339709 UNLIMITED
  Essen_Mannheim ( Essen Mannheim ) 1 0.000102 UNLIMITED
  Frankfurt_Dortmund ( Frankfurt Dortmund ) 1 64.85059 UNLIMITED
  Essen_Karlsruhe ( Essen Karlsruhe ) 1 0.004663 UNLIMITED
  Duesseldorf_Nuernberg ( Duesseldorf Nuernberg ) 1 0.001803 UNLIMITED
  Frankfurt_Ulm ( Frankfurt Ulm ) 1 0.288635 UNLIMITED
  Frankfurt_Mannheim ( Frankfurt Mannheim ) 1 11.207427 UNLIMITED
  Nuernberg_Bremen ( Nuernberg Bremen ) 1 0.297123 UNLIMITED
  Duesseldorf_Essen ( Duesseldorf Essen ) 1 0.004946 UNLIMITED
  Nuernberg_Ulm ( Nuernberg Ulm ) 1 0.000486 UNLIMITED
  Ulm_Karlsruhe ( Ulm Karlsruhe ) 1 0.000042 UNLIMITED
  Hannover_Norden ( Hannover Norden ) 1 0.028257 UNLIMITED
  Hannover_Bremen ( Hannover Bremen ) 1 5.506599 UNLIMITED
  Stuttgart_Mannheim ( Stuttgart Mannheim ) 1 6.564574 UNLIMITED
  Koeln_Ulm ( Koeln Ulm ) 1 0.000852 UNLIMITED
  Mannheim_Ulm ( Mannheim Ulm ) 1 0.000012 UNLIMITED
  Bremen_Essen ( Bremen Essen ) 1 0.014482 UNLIMITED
  Bremen_Mannheim ( Bremen Mannheim ) 1 0.011556 UNLIMITED
  Dortmund_Nuernberg ( Dortmund Nuernberg ) 1 0.040215 UNLIMITED
  Hamburg_Stuttgart ( Hamburg Stuttgart ) 1 0.012534 UNLIMITED
  Muenchen_Frankfurt ( Muenchen Frankfurt ) 1 71.140155 UNLIMITED
  Essen_Dortmund ( Essen Dortmund ) 1 0.290285 UNLIMITED
  Dortmund_Bremen ( Dortmund Bremen ) 1 0.324924 UNLIMITED
  Dortmund_Leipzig ( Dortmund Leipzig ) 1 33.128946 UNLIMITED
  Koeln_Frankfurt ( Koeln Frankfurt ) 1 219.095958 UNLIMITED
  Duesseldorf_Berlin ( Duesseldorf Berlin ) 1 0.017708 UNLIMITED
  Dortmund_Norden ( Dortmund Norden ) 1 0.000006 UNLIMITED
  Norden_Karlsruhe ( Norden Karlsruhe ) 1 0.000015 UNLIMITED
  Duesseldorf_Muenchen ( Duesseldorf Muenchen ) 1 0.055906 UNLIMITED
  Leipzig_Karlsruhe ( Leipzig Karlsruhe ) 1 1.465145 UNLIMITED
  Dortmund_Karlsruhe ( Dortmund Karlsruhe ) 1 1.377728 UNLIMITED
  Leipzig_Stuttgart ( Leipzig Stuttgart ) 1 0.267681 UNLIMITED
  Dortmund_Mannheim ( Dortmund Mannheim ) 1 0.000507 UNLIMITED
  Norden_Berlin ( Norden Berlin ) 1 0.000301 UNLIMITED
  Nuernberg_Karlsruhe ( Nuernberg Karlsruhe ) 1 0.022043 UNLIMITED
  Ulm_Leipzig ( Ulm Leipzig ) 1 0.016667 UNLIMITED
  Frankfurt_Bremen ( Frankfurt Bremen ) 1 57.265022 UNLIMITED
  Muenchen_Hannover ( Muenchen Hannover ) 1 1.031104 UNLIMITED
  Hamburg_Dortmund ( Hamburg Dortmund ) 1 0.941837 UNLIMITED
  Frankfurt_Stuttgart ( Frankfurt Stuttgart ) 1 19.363524 UNLIMITED
  Koeln_Stuttgart ( Koeln Stuttgart ) 1 69.112532 UNLIMITED
  Koeln_Essen ( Koeln Essen ) 1 0.163632 UNLIMITED
  Hamburg_Essen ( Hamburg Essen ) 1 0.000423 UNLIMITED
  Leipzig_Muenchen ( Leipzig Muenchen ) 1 45.367975 UNLIMITED
  Nuernberg_Muenchen ( Nuernberg Muenchen ) 1 9.631049 UNLIMITED
  Muenchen_Nuernberg ( Muenchen Nuernberg ) 1 0.709481 UNLIMITED
  Dortmund_Koeln ( Dortmund Koeln ) 1 1.454591 UNLIMITED
  Berlin_Ulm ( Berlin Ulm ) 1 0.001628 UNLIMITED
  Bremen_Duesseldorf ( Bremen Duesseldorf ) 1 0.005696 UNLIMITED
  Ulm_Berlin ( Ulm Berlin ) 1 0.000305 UNLIMITED
  Berlin_Karlsruhe ( Berlin Karlsruhe ) 1 0.305849 UNLIMITED
  Frankfurt_Duesseldorf ( Frankfurt Duesseldorf ) 1 6.682238 UNLIMITED
  Frankfurt_Norden ( Frankfurt Norden ) 1 0.969053 UNLIMITED
  Mannheim_Koeln ( Mannheim Koeln ) 1 0.164658 UNLIMITED
  Essen_Berlin ( Essen Berlin ) 1 0.075455 UNLIMITED
  Bremen_Karlsruhe ( Bremen Karlsruhe ) 1 0.033362 UNLIMITED
  Duesseldorf_Leipzig ( Duesseldorf Leipzig ) 1 0.408345 UNLIMITED
  Norden_Dortmund ( Norden Dortmund ) 1 0.000025 UNLIMITED
  Norden_Hannover ( Norden Hannover ) 1 0.139043 UNLIMITED
  Stuttgart_Berlin ( Stuttgart Berlin ) 1 204.054966 UNLIMITED
  Koeln_Hamburg ( Koeln Hamburg ) 1 14.565798 UNLIMITED
  Muenchen_Stuttgart ( Muenchen Stuttgart ) 1 0.188317 UNLIMITED
  Karlsruhe_Essen ( Karlsruhe Essen ) 1 0.000636 UNLIMITED
  Mannheim_Muenchen ( Mannheim Muenchen ) 1 0.318678 UNLIMITED
  Stuttgart_Hannover ( Stuttgart Hannover ) 1 12.145453 UNLIMITED
  Essen_Hannover ( Essen Hannover ) 1 0.637456 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
